"SNP","Chromosome","Position.","P.value","maf","nobs","Rsquare.of.Model.without.SNP","Rsquare.of.Model.with.SNP","effect","FDR"
"Sobic.010G092100",10,8186051,0.73188033741697,0.403203824435789,738,0.599778713669509,0.599842771779355,-0.149173269519958,0.999992566633523
"Sobic.010G092200",10,8202209,0.849109669266582,0.312405313374676,738,0.599778713669509,0.599798464310159,0.0834896460376213,0.999992566633523
"Sobic.010G092300",10,8208133,0.219578158681031,0.47901430954325,738,0.599778713669509,0.600601897320031,-0.601295983413593,0.999992566633523
"Sobic.010G092400",10,8217266,0.753389131819464,0.186514961650877,738,0.599778713669509,0.599832574025972,-0.0851558275817116,0.999992566633523
"Sobic.010G092500",10,8228322,0.443776943060305,0.299304708321477,738,0.599778713669509,0.600098853685705,0.233120735302961,0.999992566633523
"Sobic.010G092551",10,8244727,0.770879785509794,0.169306760340419,738,0.599778713669509,0.599824992321667,0.0973938490223334,0.999992566633523
"Sobic.010G092600",10,8249239,0.696580586096033,0.322693441628147,738,0.599778713669509,0.599861687665146,0.140283542736008,0.999992566633523
"Sobic.010G092700",10,8302506,0.689984068664369,0.33722297072217,738,0.599778713669509,0.599865534679627,0.131778089858067,0.999992566633523
"Sobic.010G092750",10,8310397,0.161804311471818,0.0631797748274758,738,0.599778713669509,0.600848098560446,0.418664807974977,0.999992566633523
"Sobic.010G092801",10,8310503,0.169708171012983,0.40885584583408,738,0.599778713669509,0.600808839682361,0.431001779997629,0.999992566633523
"Sobic.010G092900",10,8315520,0.189362369470222,0.31038897386827,738,0.599778713669509,0.600719710854856,-0.50816374281136,0.999992566633523
"Sobic.010G093100",10,8339341,0.757190018717935,0.382424088806363,738,0.599778713669509,0.599830872938849,0.172018136679425,0.999992566633523
"Sobic.010G093300",10,8348532,0.31472727426965,0.122642987443382,738,0.599778713669509,0.60033058328874,0.32516969524973,0.999992566633523
"Sobic.010G093400",10,8353850,0.131988627576553,0.315670293959513,738,0.599778713669509,0.60101865040437,0.634960150193205,0.999992566633523
"Sobic.010G093500",10,8364545,0.377335535213495,0.394695036100709,738,0.599778713669509,0.600204186745558,0.312619131474565,0.999992566633523
"Sobic.010G093600",10,8379674,0.550229900379735,0.111426560094857,738,0.599778713669509,0.599973500400895,0.177956047340634,0.999992566633523
"Sobic.010G093800",10,8392615,0.895318044537988,0.314946658768264,738,0.599778713669509,0.59978816020197,-0.040999636586487,0.999992566633523
"Sobic.010G094100",10,8437666,0.861198128402191,0.252460696608442,738,0.599778713669509,0.599795395231939,0.0444822145389613,0.999992566633523
"Sobic.010G094301",10,8444498,0.957741369526617,0.346729759784031,738,0.599778713669509,0.599780245667868,-0.0137300005902536,0.999992566633523
"Sobic.010G094400",10,8475175,0.156036390168882,0.057983762522642,738,0.599778713669509,0.600878158309219,-0.447989616138456,0.999992566633523
"Sobic.010G094500",10,8494068,0.886241896083254,0.447197247918102,738,0.599778713669509,0.599789881010797,-0.0908005309266134,0.999992566633523
"Sobic.010G094600",10,8497348,0.00920517997390297,0.460842711836232,738,0.599778713669509,0.603496695094944,-0.998487726521454,0.875704942179506
"Sobic.010G094700",10,8507125,0.712040675898517,0.428632737942778,738,0.599778713669509,0.599853061508694,0.262271185967945,0.999992566633523
"Sobic.010G094750",10,8507309,0.672278759059203,0.418070852836063,738,0.599778713669509,0.599876365545017,-0.159314374219108,0.999992566633523
"Sobic.010G094800",10,8515267,0.988881553689763,0.361238176036806,738,0.599778713669509,0.59977881962821,0.00735800450497104,0.999992566633523
"Sobic.010G094900",10,8524835,0.0165273457750703,0.468265325073609,738,0.599778713669509,0.602926182306577,1.28641307993196,0.934605131227433
"Sobic.010G095000",10,8568629,0.428319577949721,0.439777037938403,738,0.599778713669509,0.60012117694468,-0.379990386111235,0.999992566633523
"Sobic.010G095100",10,8584119,0.0572715302353625,0.338594369805745,738,0.599778713669509,0.601755878295735,0.728096869076651,0.99645996468289
"Sobic.010G095200",10,8607994,0.636370873872868,0.447528927419897,738,0.599778713669509,0.59990069207109,-0.292742108863696,0.999992566633523
"Sobic.010G095400",10,8620953,0.765097604959519,0.3252078718072,738,0.599778713669509,0.599827429391623,-0.123878903178616,0.999992566633523
"Sobic.010G095500",10,8626399,0.914725925784542,0.36112123972519,738,0.599778713669509,0.59978496995095,-0.0542509693106438,0.999992566633523
"Sobic.010G095525",10,8631301,0.0139812390485148,0.252290502251215,738,0.599778713669509,0.6030882392523,0.602476489325511,0.903701986629148
"Sobic.010G095600",10,8643854,0.343929118273753,0.404335897274745,738,0.599778713669509,0.600267752385442,0.396194894206252,0.999992566633523
"Sobic.010G095700",10,8655769,0.0547170410198811,0.376252876347218,738,0.599778713669509,0.60179755473551,1.68806137273137,0.99645996468289
"Sobic.010G095800",10,8670810,0.14663730108846,0.103887636655296,738,0.599778713669509,0.600929955014326,-0.368582619229662,0.999992566633523
"Sobic.010G096000",10,8691858,0.0204222692415759,0.480275748731477,738,0.599778713669509,0.602722512692578,-1.33695965362832,0.937742897104315
"Sobic.010G096100",10,8705557,0.533093377311382,0.217568106266041,738,0.599778713669509,0.599990743564488,0.225260931214812,0.999992566633523
"Sobic.010G096300",10,8738024,0.522225768317731,0.432866682544278,738,0.599778713669509,0.60000221015805,-0.297028649889029,0.999992566633523
"Sobic.010G096400",10,8748357,0.215088158017159,0.15405078513905,738,0.599778713669509,0.600618146244346,-0.337080521326434,0.999992566633523
"Sobic.010G096500",10,8752106,0.0962647044615925,0.275542416754317,738,0.599778713669509,0.601290984824431,-0.404970902400281,0.999992566633523
"Sobic.010G096600",10,8762008,0.0278680590740468,0.0947420914726727,738,0.599778713669509,0.602426237803986,0.724650858649862,0.947160878436149
"Sobic.010G096801",10,8774948,0.149153340907342,0.200855152396786,738,0.599778713669509,0.600915728458508,-0.568074147286473,0.999992566633523
"Sobic.010G097000",10,8790073,0.611716788493296,0.110958454488715,738,0.599778713669509,0.599919338398206,0.123288153855871,0.999992566633523
"Sobic.010G097100",10,8793886,0.851340312473211,0.0868240763963289,738,0.599778713669509,0.599797877822128,-0.0713941841287223,0.999992566633523
"Sobic.010G097200",10,8802939,0.628333190460583,0.246066029903855,738,0.599778713669509,0.59990659105594,-0.133692210775319,0.999992566633523
"Sobic.010G097325",10,8866665,0.59627773909286,0.21605105664466,738,0.599778713669509,0.599931872947378,-0.149076334476291,0.999992566633523
"Sobic.010G097400",10,8879922,0.279884857067027,0.444019305471913,738,0.599778713669509,0.6004163290605,-0.437758424357619,0.999992566633523
"Sobic.010G097500",10,8883509,0.113677271744524,0.437450477023577,738,0.599778713669509,0.601146406731371,0.704467596035232,0.999992566633523
"Sobic.010G097600",10,8890096,0.00227511090503529,0.455909513957604,738,0.599778713669509,0.604892727520166,-1.92847076876524,0.637475178722293
"Sobic.010G097700",10,8904641,0.266234450700891,0.412814270169888,738,0.599778713669509,0.600453710028152,-0.481919546045793,0.999992566633523
"Sobic.010G097800",10,8908240,0.289465074981829,0.35601100622785,738,0.599778713669509,0.600391441406244,0.41198033361482,0.999992566633523
"Sobic.010G097900",10,8913888,0.889441400831945,0.223175718038767,738,0.599778713669509,0.599789257656775,-0.0537335467265416,0.999992566633523
"Sobic.010G098100",10,8925848,0.539330923829229,0.105681521625547,738,0.599778713669509,0.599984350693671,-0.156227474979435,0.999992566633523
"Sobic.010G098200",10,8930910,0.445933573416793,0.452748985115954,738,0.599778713669509,0.600095833923596,0.434565586127879,0.999992566633523
"Sobic.010G098400",10,8941992,0.997190220358528,0.413187593639858,738,0.599778713669509,0.599778720436048,0.00139964525909342,0.999992566633523
"Sobic.010G098600",10,8945639,0.750867972015565,0.289989627828756,738,0.599778713669509,0.599833718932754,-0.160073517296842,0.999992566633523
"Sobic.010G098700",10,8951964,0.203522272791408,0.12384417496437,738,0.599778713669509,0.600661930480392,0.32056031124574,0.999992566633523
"Sobic.010G098750",10,8965876,0.83289037844663,0.340891805070001,738,0.599778713669509,0.599803005602996,-0.070400754388276,0.999992566633523
"Sobic.010G098800",10,8969007,0.0902344246451965,0.342814666821973,738,0.599778713669509,0.601347852939873,0.573423787565347,0.999992566633523
"Sobic.010G099000",10,9033067,0.387659190821312,0.307040382956797,738,0.599778713669509,0.600186111387186,-0.4683513055035,0.999992566633523
"Sobic.010G099100",10,9036790,0.694381749072052,0.42735606174081,738,0.599778713669509,0.599862958814831,0.272231691067957,0.999992566633523
"Sobic.010G099200",10,9043273,0.889311438580541,0.417425547090944,738,0.599778713669509,0.599789282621475,0.0778712076441054,0.999992566633523
"Sobic.010G099300",10,9047582,0.372368969610129,0.363058890107561,738,0.599778713669509,0.600213133358215,0.339207996589564,0.999992566633523
"Sobic.010G099400",10,9051020,0.320401526228175,0.309947743215097,738,0.599778713669509,0.600317783649241,0.305228106245279,0.999992566633523
"Sobic.010G099500",10,9055786,0.0384642349821222,0.0725194140285983,738,0.599778713669509,0.602123257453814,-0.589638129193865,0.969663735775809
"Sobic.010G099600",10,9077385,0.013284371860395,0.355348088465624,738,0.599778713669509,0.603137937156126,-0.916973632652849,0.903701986629148
"Sobic.010G099700",10,9088872,0.355926677943253,0.411436165199281,738,0.599778713669509,0.600243980203284,0.402478509712475,0.999992566633523
"Sobic.010G099800",10,9115744,0.693905201900663,0.450689531734886,738,0.599778713669509,0.599863235778361,0.18846639642026,0.999992566633523
"Sobic.010G099900",10,9122282,0.134704711743531,0.439049390837176,738,0.599778713669509,0.601001394717322,-0.560342709738207,0.999992566633523
"Sobic.010G100000",10,9126387,0.848027618020171,0.412696104167633,738,0.599778713669509,0.599798752106645,-0.100385362975263,0.999992566633523
"Sobic.010G100100",10,9143026,0.854331845937982,0.100758709019623,738,0.599778713669509,0.599797105632224,-0.0449573507596212,0.999992566633523
"Sobic.010G100200",10,9210487,0.134188048974005,0.276250223565929,738,0.599778713669509,0.601004646975684,0.407939095678967,0.999992566633523
"Sobic.010G100300",10,9226434,0.342944402953165,0.23653122893017,738,0.599778713669509,0.600269753481751,-0.339725958337417,0.999992566633523
"Sobic.010G100432",10,9221336,0.679795884460316,0.178012967801277,738,0.599778713669509,0.599871676110489,0.126834433083654,0.999992566633523
"Sobic.010G100516",10,9299623,0.955337926409724,0.443457803206503,738,0.599778713669509,0.599780425074945,-0.0243208394106881,0.999992566633523
"Sobic.010G100600",10,9306689,0.285232025578235,0.328620820394511,738,0.599778713669509,0.600402307155061,-0.364683313307141,0.999992566633523
"Sobic.010G100700",10,9350392,0.28203605018565,0.374926418157933,738,0.599778713669509,0.600410647512555,0.330566188637186,0.999992566633523
"Sobic.010G100800",10,9355888,0.211334287835166,0.448187081959983,738,0.599778713669509,0.600632044563232,-0.910095737878472,0.999992566633523
"Sobic.010G100900",10,9366809,0.390460546744896,0.390562894868913,738,0.599778713669509,0.600181324379645,0.429722436200657,0.999992566633523
"Sobic.010G101000",10,9372411,0.741184261072084,0.456384679993319,738,0.599778713669509,0.599838240351322,-0.184825479885195,0.999992566633523
"Sobic.010G101100",10,9379940,0.504774150188986,0.386495277586209,738,0.599778713669509,0.600021531067261,-0.206619405692912,0.999992566633523
"Sobic.010G101200",10,9382759,0.772337954450517,0.300183693047227,738,0.599778713669509,0.599824388444844,-0.148600258533567,0.999992566633523
"Sobic.010G101300",10,9408835,0.0369143971578035,0.31013776533454,738,0.599778713669509,0.602161667914277,0.680280511440494,0.969391095003096
"Sobic.010G101400",10,9421440,0.0443535727412543,0.371763077934546,738,0.599778713669509,0.601990832871104,-0.71684222527893,0.974959457697067
"Sobic.010G101500",10,9434801,0.801649088099423,0.410819508253812,738,0.599778713669509,0.599813149046513,0.103096769948898,0.999992566633523
"Sobic.010G101600",10,9440955,0.837290118452675,0.413058500114461,738,0.599778713669509,0.599801725366497,-0.101500495778272,0.999992566633523
"Sobic.010G101800",10,9486010,0.319766198806167,0.399537993685556,738,0.599778713669509,0.600319201915836,0.572750071212011,0.999992566633523
"Sobic.010G101900",10,9495318,0.472602787310998,0.307746660003495,738,0.599778713669509,0.600060295922407,-0.248683843627709,0.999992566633523
"Sobic.010G102000",10,9529123,0.226002137086237,0.299925889097946,738,0.599778713669509,0.600579328236475,0.619621142263076,0.999992566633523
"Sobic.010G102050",10,9556679,0.681017357691921,0.233162426160823,738,0.599778713669509,0.599870926874442,0.11259748609168,0.999992566633523
"Sobic.010G102150",10,9584791,0.447396787652268,0.194824071184561,738,0.599778713669509,0.600093797964587,-0.222231587762151,0.999992566633523
"Sobic.010G102600",10,9915918,0.728586829574823,0.451516167318103,738,0.599778713669509,0.599844420416625,-0.168745229107066,0.999992566633523
"Sobic.010G102700",10,9910221,0.0328653639400638,0.377058669726162,738,0.599778713669509,0.602270593728697,0.737172849235793,0.964208275898212
"Sobic.010G102800",10,9906022,0.458313699969445,0.384481653435837,738,0.599778713669509,0.600078929657247,-0.280209683840747,0.999992566633523
"Sobic.010G102900",10,9830804,0.114774595910509,0.154740511008225,738,0.599778713669509,0.601138126318951,0.466811567314167,0.999992566633523
"Sobic.010G103000",10,9821553,0.0313039187213936,0.482026938306728,738,0.599778713669509,0.602316407159885,1.33871197824228,0.953011343404938
"Sobic.010G103200",10,9802759,0.98678376501113,0.417305577830912,738,0.599778713669509,0.599778863388038,0.00692813124674713,0.999992566633523
"Sobic.010G103300",10,9790622,0.806241565385555,0.362937687658473,738,0.599778713669509,0.599811540855322,-0.124389839813724,0.999992566633523
"Sobic.010G103500",10,9771656,0.839974241840275,0.437897356543329,738,0.599778713669509,0.599800962069073,-0.0756297965060204,0.999992566633523
"Sobic.010G103501",10,9920998,0.238121736844509,0.167006482843892,738,0.599778713669509,0.600538780996903,0.310277751482682,0.999992566633523
"Sobic.010G103700",10,9724987,0.656317829727417,0.274388540028568,738,0.599778713669509,0.599886778477669,0.152094423443692,0.999992566633523
"Sobic.010G103800",10,9720211,0.658039910499475,0.212591826673819,738,0.599778713669509,0.599885624676977,0.115655201716841,0.999992566633523
"Sobic.010G103900",10,9716670,0.63508962026683,0.435392989359625,738,0.599778713669509,0.599901620956826,-0.247404070474398,0.999992566633523
"Sobic.010G104000",10,9693638,0.497381822239441,0.285718923081278,738,0.599778713669509,0.600030066521111,-0.247904620750911,0.999992566633523
"Sobic.010G104100",10,9689964,0.943870175914824,0.366728439856033,738,0.599778713669509,0.599781418415266,0.0420398422510523,0.999992566633523
"Sobic.010G104200",10,9667467,0.599320733638487,0.100786344908387,738,0.599778713669509,0.599929348451752,0.13501672217584,0.999992566633523
"Sobic.010G104300",10,9664803,0.215142512400354,0.25660211356435,738,0.599778713669509,0.600617947127977,0.514878187244924,0.999992566633523
"Sobic.010G104400",10,9947694,0.56551666617218,0.121694048433359,738,0.599778713669509,0.599958945076139,-0.160276495080878,0.999992566633523
"Sobic.010G104600",10,9966453,0.835119424869585,0.155403245166286,738,0.599778713669509,0.599802352475847,-0.0692218711135722,0.999992566633523
"Sobic.010G104700",10,9970160,0.0293839072969845,0.406471203498948,738,0.599778713669509,0.602376132120574,-1.18678531673633,0.950284679595938
"Sobic.010G104800",10,9978408,0.382167312725924,0.469002503431174,738,0.599778713669509,0.600195640746259,-0.472585130517223,0.999992566633523
"Sobic.010G104900",10,9986009,0.621195807896833,0.314423835466058,738,0.599778713669509,0.599911974158732,-0.179165027584705,0.999992566633523
"Sobic.010G105000",10,9995738,0.970640319605211,0.359639146915056,738,0.599778713669509,0.599779452797038,-0.0138528409126972,0.999992566633523
"Sobic.010G105050",10,10000742,0.375017584303147,0.364128944247647,738,0.599778713669509,0.600208341513424,-0.279069382826779,0.999992566633523
"Sobic.010G105100",10,10003981,0.648326199172633,0.495337188995325,738,0.599778713669509,0.599892230601151,0.160994490924152,0.999992566633523
"Sobic.010G105200",10,10084678,0.0903349131747727,0.431253320277471,738,0.599778713669509,0.601346871748821,-1.15892708308262,0.999992566633523
"Sobic.010G105300",10,10133246,0.300718253697017,0.351876743904989,738,0.599778713669509,0.600363517082238,-0.447509634953523,0.999992566633523
"Sobic.010G105400",10,10154368,0.176121143707957,0.302687563986479,738,0.599778713669509,0.600778499287379,0.395097712744819,0.999992566633523
"Sobic.010G105500",10,10159012,0.162979478644857,0.331727289829007,738,0.599778713669509,0.60084212410551,-0.507883046572094,0.999992566633523
"Sobic.010G105600",10,10164501,0.372890252263072,0.428150785241542,738,0.599778713669509,0.600212186488972,-0.448803992314973,0.999992566633523
"Sobic.010G105701",10,10175217,0.29915664278948,0.302525113813003,738,0.599778713669509,0.600367311259823,0.308454021001684,0.999992566633523
"Sobic.010G105800",10,10240984,0.0297947426392618,0.369668560160956,738,0.599778713669509,0.602363016283124,-0.908981060362824,0.950284679595938
"Sobic.010G106000",10,10268706,0.000319643549374095,0.321299498715826,738,0.599778713669509,0.606908382952259,1.21912701594249,0.250580102396985
"Sobic.010G106100",10,10276496,0.214553241683285,0.077378948696643,738,0.599778713669509,0.600620109006513,0.363201849132936,0.999992566633523
"Sobic.010G106200",10,10283215,0.957489250241168,0.40212355232913,738,0.599778713669509,0.599780264019925,-0.0250633718793378,0.999992566633523
"Sobic.010G106300",10,10293343,0.0274534535253323,0.370282668584633,738,0.599778713669509,0.602440438339366,0.924031367156254,0.946220070770909
"Sobic.010G106500",10,10315717,0.282608961534392,0.0539032641616848,738,0.599778713669509,0.6004091436298,-0.336203777361515,0.999992566633523
"Sobic.010G106601",10,10366369,0.790280337691846,0.332477804591788,738,0.599778713669509,0.599817306817756,0.0891035566623576,0.999992566633523
"Sobic.010G106800",10,10431492,0.559193611833565,0.0708135432805024,738,0.599778713669509,0.599964873595187,-0.203892509118057,0.999992566633523
"Sobic.010G106900",10,10448858,0.589811102275072,0.412082887820963,738,0.599778713669509,0.599937327463587,-0.198168722772978,0.999992566633523
"Sobic.010G107000",10,10460196,0.349456662018069,0.443548565698934,738,0.599778713669509,0.600256661931061,-0.522177199750756,0.999992566633523
"Sobic.010G107050",10,10570708,0.694913199488539,0.277590488971583,738,0.599778713669509,0.599862650561022,-0.110300345455477,0.999992566633523
"Sobic.010G107100",10,10590130,0.247590325678425,0.400440134967583,738,0.599778713669509,0.600508808400442,-0.463779215042007,0.999992566633523
"Sobic.010G107200",10,10649423,0.0658165293116381,0.2870161137147,738,0.599778713669509,0.60162961954413,0.622710155327815,0.99645996468289
"Sobic.010G107400",10,10722819,0.00809474532751353,0.39576967772935,738,0.599778713669509,0.603623274899214,1.04097093542656,0.854286938871061
"Sobic.010G107602",10,10736516,0.0158024391736606,0.135057288924865,738,0.599778713669509,0.602969542135062,-0.617909912491525,0.928999315142357
"Sobic.010G107800",10,10739106,0.360588468081659,0.110755401129122,738,0.599778713669509,0.600235037038963,-0.215727024249131,0.999992566633523
"Sobic.010G108001",10,10787947,0.422756002628817,0.396323911493738,738,0.599778713669509,0.60012951353716,-0.263673935676467,0.999992566633523
"Sobic.010G108500",10,10906230,0.865680276097671,0.173024794609109,738,0.599778713669509,0.59979432508505,-0.0656489430083324,0.999992566633523
"Sobic.010G108900",10,10957481,0.187996196668682,0.411896059853335,738,0.599778713669509,0.600725551900558,0.774821866519834,0.999992566633523
"Sobic.010G109100",10,10983454,0.84931799782175,0.191651116796621,738,0.599778713669509,0.599798409148023,-0.0624596782506011,0.999992566633523
"Sobic.010G109200",10,10994669,0.371148459295322,0.390618371885044,738,0.599778713669509,0.600215357596263,-0.349248153061209,0.999992566633523
"Sobic.010G109300",10,10996491,0.869429380698064,0.404879246133366,738,0.599778713669509,0.59979345796275,-0.0685850753293637,0.999992566633523
"Sobic.010G109400",10,10998864,0.414096878179515,0.447198095984252,738,0.599778713669509,0.600142820486457,-0.300475303376085,0.999992566633523
"Sobic.010G109500",10,11006419,0.829841810243202,0.475309736253616,738,0.599778713669509,0.599803913922513,-0.152448514405329,0.999992566633523
"Sobic.010G109600",10,11009856,0.976105199815718,0.482055276983073,738,0.599778713669509,0.599779203174566,0.0123092816483373,0.999992566633523
"Sobic.010G109800",10,11076438,0.805917981687905,0.355287015070278,738,0.599778713669509,0.599811652831679,0.0783349349630974,0.999992566633523
"Sobic.010G110000",10,11106443,0.678341745623565,0.366809983606747,738,0.599778713669509,0.599872572691871,-0.222109498456577,0.999992566633523
"Sobic.010G110100",10,11114193,0.151211748327243,0.156410307751424,738,0.599778713669509,0.600904290086008,0.378257334034837,0.999992566633523
"Sobic.010G110200",10,11150664,0.806341550298108,0.20413381030873,738,0.599778713669509,0.599811506296357,-0.0739869666247087,0.999992566633523
"Sobic.010G110500",10,11172015,0.98887537243379,0.128169219883306,738,0.599778713669509,0.599778819746063,0.00398595202740669,0.999992566633523
"Sobic.010G110700",10,11230720,0.878555254487291,0.176129910034465,738,0.599778713669509,0.599791453374009,-0.0609795640058965,0.999992566633523
"Sobic.010G110800",10,11248018,0.358214492113438,0.15710334514576,738,0.599778713669509,0.600239571254815,0.307204070941142,0.999992566633523
"Sobic.010G110901",10,11275849,0.102991036608975,0.22525131755261,738,0.599778713669509,0.601231970718214,0.365226960937167,0.999992566633523
"Sobic.010G111200",10,11315540,0.709859972859168,0.0501355013550136,738,0.599778713669509,0.599854245563256,0.118580735827764,0.999992566633523
"Sobic.010G111700",10,11489129,0.686177722577069,0.142471278705668,738,0.599778713669509,0.599867800560892,0.122727348891163,0.999992566633523
"Sobic.010G111800",10,11495315,0.661940452040743,0.375926295867386,738,0.599778713669509,0.599883038618763,0.242935009177616,0.999992566633523
"Sobic.010G111900",10,11507177,0.478039239781527,0.317821131805933,738,0.599778713669509,0.600053443017919,-0.243922624641251,0.999992566633523
"Sobic.010G112000",10,11579056,0.75159716493185,0.464713565264555,738,0.599778713669509,0.599833386430582,0.255574999387494,0.999992566633523
"Sobic.010G112100",10,11600667,0.828765815460302,0.489933616045279,738,0.599778713669509,0.599804238679978,0.16358918037929,0.999992566633523
"Sobic.010G112200",10,11700677,0.750542248304653,0.360768305323684,738,0.599778713669509,0.599833867817022,-0.167092699290095,0.999992566633523
"Sobic.010G112300",10,11705846,0.859971162770733,0.394172339755699,738,0.599778713669509,0.599795694553447,-0.0752557833231615,0.999992566633523
"Sobic.010G112401",10,11733116,0.969624566888188,0.106061373672502,738,0.599778713669509,0.599779504849919,-0.0109171539113133,0.999992566633523
"Sobic.010G112500",10,11755567,0.893271980451966,0.117097269424534,738,0.599778713669509,0.599788535335603,-0.0406941342806721,0.999992566633523
"Sobic.010G112600",10,11782233,0.0448389347816868,0.421271547609152,738,0.599778713669509,0.601980757771747,0.79268059889926,0.976075817983198
"Sobic.010G112700",10,11786806,0.963605101267676,0.403340006586145,738,0.599778713669509,0.599779849734734,-0.0165640492223683,0.999992566633523
"Sobic.010G112800",10,11809418,0.361241953735566,0.328821724776806,738,0.599778713669509,0.600233796123178,-0.348064024125318,0.999992566633523
"Sobic.010G113000",10,11881182,0.272899208095546,0.371669639228571,738,0.599778713669509,0.600435165772821,-0.836114639623474,0.999992566633523
"Sobic.010G113100",10,11890614,0.847540169287717,0.27298640885797,738,0.599778713669509,0.599798882460065,-0.0678982627733972,0.999992566633523
"Sobic.010G113200",10,11956095,0.965632354892455,0.196621978175495,738,0.599778713669509,0.599779726621971,-0.0137678849114332,0.999992566633523
"Sobic.010G113400",10,12009264,0.740704273629291,0.184604431754834,738,0.599778713669509,0.599838469610034,0.108692356254195,0.999992566633523
"Sobic.010G113600",10,12089689,0.509275879296613,0.0617232276333385,738,0.599778713669509,0.600016437176866,0.194470723367014,0.999992566633523
"Sobic.010G113800",10,12104969,0.0349798090590391,0.179031927042808,738,0.599778713669509,0.602212060791465,0.617791562744027,0.968477795994874
"Sobic.010G113901",10,12137627,0.344555283169903,0.322300857141938,738,0.599778713669509,0.600266483946626,0.367398485241876,0.999992566633523
"Sobic.010G114000",10,12141229,0.628396034393515,0.247229361687765,738,0.599778713669509,0.59990654426744,0.124038838914682,0.999992566633523
"Sobic.010G114100",10,12151395,0.322894164181077,0.342765256950781,738,0.599778713669509,0.600312254840291,0.333879856106505,0.999992566633523
"Sobic.010G114201",10,12187166,0.419286439836701,0.438098866562067,738,0.599778713669509,0.600134796220579,0.381821775884216,0.999992566633523
"Sobic.010G114300",10,12240049,0.258008090750129,0.079212401479555,738,0.599778713669509,0.600477413484785,0.364555570302733,0.999992566633523
"Sobic.010G114400",10,12248323,0.35642138538156,0.229679278291835,738,0.599778713669509,0.600243023537258,0.303995947495342,0.999992566633523
"Sobic.010G114500",10,12253503,0.0443017319154906,0.095849669565928,738,0.599778713669509,0.601991915847073,-0.500692071732547,0.974959457697067
"Sobic.010G114600",10,12257698,0.25281410615348,0.405101830765977,738,0.599778713669509,0.600492866897568,-0.416933093280786,0.999992566633523
"Sobic.010G114700",10,12313646,0.882744586471643,0.427717885783479,738,0.599778713669509,0.599790583296858,-0.110872153026699,0.999992566633523
"Sobic.010G114800",10,12320213,0.50537665281509,0.373769780063062,738,0.599778713669509,0.600020844792093,0.303571305877744,0.999992566633523
"Sobic.010G114900",10,12334498,0.848487714501193,0.424390194825044,738,0.599778713669509,0.599798629469687,0.136696540349767,0.999992566633523
"Sobic.010G115000",10,12347066,0.402206478722253,0.137323211872521,738,0.599778713669509,0.60016177825627,-0.254970752616327,0.999992566633523
"Sobic.010G115200",10,12423134,0.354560099558701,0.322358934587218,738,0.599778713669509,0.60024663240106,-0.463400838732534,0.999992566633523
"Sobic.010G115300",10,12452533,0.832278284604675,0.43593934706101,738,0.599778713669509,0.599803186578125,-0.092122699939868,0.999992566633523
"Sobic.010G115400",10,12457919,0.918824906477227,0.474416433740453,738,0.599778713669509,0.599784380907802,0.0513193945277581,0.999992566633523
"Sobic.010G115450",10,12460003,0.064958602859193,0.200391507139617,738,0.599778713669509,0.601641481131765,0.426464039580155,0.99645996468289
"Sobic.010G115500",10,12463824,0.000599750936058511,0.421455812868136,738,0.599778713669509,0.606256420522135,-1.32552320333679,0.359327374648332
"Sobic.010G115600",10,12472093,0.991986164109451,0.323138370280445,738,0.599778713669509,0.599778768714242,0.00358193273705731,0.999992566633523
"Sobic.010G115700",10,12478163,0.952521520257505,0.135526291372811,738,0.599778713669509,0.599780647988016,0.0207551453917902,0.999992566633523
"Sobic.010G115800",10,12485938,0.00462756814420902,0.266432720893122,738,0.599778713669509,0.604178466951234,1.13774501127465,0.854286938871061
"Sobic.010G115900",10,12518107,0.598389797255227,0.13943576020953,738,0.599778713669509,0.599930117918142,0.170733439469199,0.999992566633523
"Sobic.010G116200",10,12753672,0.196539961119693,0.331144948887613,738,0.599778713669509,0.600689811530734,0.432843297811306,0.999992566633523
"Sobic.010G116300",10,12778127,0.96074635293753,0.381314338253529,738,0.599778713669509,0.59978003536558,0.0179232285774091,0.999992566633523
"Sobic.010G116400",10,12803263,0.269285479616637,0.432863010501127,738,0.599778713669509,0.600445149508295,-0.577557323637078,0.999992566633523
"Sobic.010G116500",10,12808867,0.0759298605185449,0.425773917166751,738,0.599778713669509,0.601501122935548,1.04941342723288,0.999992566633523
"Sobic.010G116550",10,12815252,0.441480165937555,0.464983644445851,738,0.599778713669509,0.60010209473744,0.249374535371213,0.999992566633523
"Sobic.010G116600",10,12826213,0.337669794881614,0.478950682157979,738,0.599778713669509,0.600280605855886,0.527067221530148,0.999992566633523
"Sobic.010G116650",10,12850435,0.985162688175839,0.189707153288596,738,0.599778713669509,0.599778902373403,-0.00500798740160047,0.999992566633523
"Sobic.010G116700",10,12928938,0.788628244805981,0.145028214140655,738,0.599778713669509,0.599817932123618,0.0882165775498421,0.999992566633523
"Sobic.010G116800",10,12936163,0.890777882772532,0.277600656459307,738,0.599778713669509,0.599789002674656,0.0383827867214526,0.999992566633523
"Sobic.010G116900",10,12941859,0.543487850861129,0.359220153112802,738,0.599778713669509,0.599980164834122,-0.191285833608808,0.999992566633523
"Sobic.010G117000",10,12955364,0.180987165030335,0.278627084818295,738,0.599778713669509,0.600756316543487,-0.42815041596843,0.999992566633523
